customer_id,avg_spend_per_visit,visit_frequency_per_month,menu_engagement_score,online_order_ratio,loyalty_years,is_high_value
1406,90.59709056465805,3,6.834677745689214,0.08390461351891026,8,1
1407,45.02815108607468,6,5.5998443932515825,0.09596398201491095,1,0
1408,10.975388633226853,5,5.009660330438451,0.12439433566002098,2,0
1409,91.48437787773373,6,9.702716631564838,0.29679762268035137,1,1
1410,18.21580091075202,1,6.140792655666223,0.349915626707712,9,1
1411,38.738227383137335,2,8.77088420010446,0.18765781310949467,6,0
1412,95.50557703457244,4,2.2550521258464418,0.6040188429020885,1,1
1413,95.55464322438004,2,6.122858168164849,0.13806364799365195,1,0
1414,61.60940993109575,1,8.811816640578126,0.5803000722464114,1,0
1415,66.86534909528193,4,6.247951815519082,0.0846730133021795,3,1
1416,50.36009697804878,4,7.4621276031430135,0.266758290796249,0,0
1417,36.388969452825805,1,4.348392110309867,0.046595230593701686,1,0
1418,39.57980908329244,4,1.8320456533335996,0.059959329900666276,2,0
1419,70.52666104693346,3,5.121102656143643,0.48154663005613413,6,0
1420,77.7137076493912,1,4.550314517549718,0.25775200005042553,9,1
1421,81.24211393532637,2,8.803541641410526,0.06109665517198732,0,0
1422,81.06563285150985,1,3.1959577211722503,0.22866508375973285,5,0
1423,18.208549274382133,2,9.700608047815972,0.12473876997184778,2,0
1424,54.49782742323233,2,9.623243078240465,0.7381382844928185,2,0
1425,15.180288401497986,3,3.2286847876429485,0.524191906951158,3,0
1426,59.4575994091362,4,4.132467599295884,0.6538755719587791,3,0
1427,49.73774512360393,4,9.060001667864965,0.41479562378173657,6,0
1428,89.89337644824698,0,9.699599988064968,0.3667411462107907,2,0
1429,41.58235112968708,3,4.990951925524397,0.1474977481447311,7,0
1430,20.536031478484528,0,3.8889734107680805,0.033013633633640835,7,0
1431,22.869251384755227,3,5.734846119263878,0.3512018191369111,6,0
1432,78.5359568545725,1,7.189922857291613,0.43094641288532703,1,0
1433,65.63962569846349,4,3.461270638374818,0.3537129591079247,4,1
1434,19.10104085105112,5,7.6282585715716555,0.5189475495289342,5,0
1435,17.56961255034977,1,1.4649162140317693,0.18026639616277212,9,1
1436,73.0872218313208,3,1.443650434879748,0.2949336164444326,3,0
1437,16.548670572777418,3,4.476589346309907,0.10375610688926082,9,1
1438,83.96740533613206,3,4.181258728546485,0.29944888184741514,4,0
1439,73.56180044408465,2,3.8406989383043704,0.4900683229109635,8,1
1440,17.32139025777098,3,5.41917786402019,0.3006411578892512,6,0
1441,17.635394267667273,3,3.886602240804141,0.24519489937796712,1,0
1442,98.7975620651058,4,2.7303212662128273,0.18494744084423825,0,1
1443,43.68437161805083,3,3.785225941797408,0.4085736467082054,1,0
1444,43.357793236020186,1,9.774138455292114,0.1572300004903431,2,0
1445,83.15196105317523,2,4.7000207529536375,0.5443911094372088,1,0
1446,95.25237196454728,4,5.002414991725022,0.6558560544032744,2,1
1447,98.74009574405838,1,6.18890490956026,0.1428845610471721,9,1
1448,77.80403667330475,4,9.85006691572804,0.18931859877353682,8,1
1449,43.86336269778242,2,3.174411487921867,0.10156261176120097,3,0
1450,17.51506450288019,1,7.131538994791905,0.47365083298372146,8,1
1451,79.94322243346932,5,7.443862241875517,0.07234985258259373,2,1
1452,60.256382476222456,6,6.465919751137593,0.26535708133430946,0,1
1453,48.17998083222786,1,1.7972050567297968,0.10692885856560388,4,0
1454,91.57189465852623,7,7.091850482448188,0.34688587484238415,9,1
1455,20.00777340755362,4,1.5768523993255794,0.4304959251676736,9,1
1456,54.336259386177325,3,6.365283845949072,0.2938052444561191,1,0
1457,11.021828029067716,3,7.656230594995684,0.02709785104597574,3,0
1458,52.17945777947136,0,2.898729015579554,0.34899147292574534,1,0
1459,15.067294811365361,3,8.574598067884967,0.031693896768984285,1,0
1460,20.693612464126474,3,1.2731842497970383,0.24825628132000852,2,0
1461,20.57736220993944,1,8.594315772924755,0.3095135812007275,4,0
1462,68.42892719044572,0,5.142961455784886,0.0965056871905323,3,0
1463,77.1440391338881,2,2.9582914593848004,0.16144888979377933,1,0
1464,62.503188858744366,4,2.204003304945712,0.3303267961941011,9,1
1465,96.59552936270877,6,9.579764508241354,0.6169928598711879,1,1
1466,43.73835215713336,3,1.6539902882304105,0.5994991332580212,5,0
1467,35.714087765367466,3,2.791840779423331,0.2632375631228594,6,0
1468,88.17392153705143,2,4.1304011268974135,0.24385431785175307,9,1
1469,30.123625466750738,1,6.582113640650084,0.09524861338223088,5,0
1470,96.69002854965501,0,5.903209767484886,0.12127351859437482,6,0
1471,11.09390272208347,2,2.1307914317108256,0.2574127827935963,0,0
1472,97.28909440368751,6,3.6075518536439315,0.4954018856743464,5,1
1473,13.884392075551851,6,3.1487659397742167,0.2918469206617941,2,0
1474,90.2028802328264,3,2.9218856904130726,0.1568669083609736,0,0
1475,57.49309981776699,3,4.7002990283198836,0.15357905196838312,7,0
1476,99.36683165073703,2,7.336283073324912,0.2012594565849169,3,0
1477,16.641690826185897,5,2.9570763899551236,0.13505278328534262,9,1
1478,59.846885596118874,3,4.300109917326832,0.10339567899744107,7,0
1479,97.2372282057189,2,4.5182568415704605,0.12768374810929828,9,1
1480,57.078805975313394,2,9.788108764918691,0.2605195557313572,3,0
1481,66.64587743217363,2,9.59199721191162,0.07828099543323315,3,0
1482,72.61738200861555,3,8.201238244768684,0.046165892021985656,9,1
1483,50.90869582909959,1,3.1749302873726664,0.29602927051807154,3,0
1484,66.4802272075657,6,1.6123358268250272,0.23576262854476315,5,1
1485,62.58828807307902,4,3.852137239485623,0.46190167138667404,8,1
1486,91.10422094418901,6,3.4011509449044777,0.5580726031149853,4,1
1487,14.090174230731208,2,5.553332201317545,0.1385540970621547,9,1
1488,35.28668706330073,5,7.999551190610138,0.35332472262851405,7,0
1489,95.53703356689029,2,8.724906449909723,0.07509556103290278,7,0
1490,90.12374055018248,3,8.603776768694576,0.12405688300313654,3,0
1491,51.009107750714165,6,4.237080051007609,0.28414219725112577,9,1
1492,65.81193380213831,6,7.185109091146146,0.3176889926704476,8,1
1493,34.96430646830194,5,3.8155077777179804,0.10034118568958902,8,1
1494,26.930904375138518,4,1.5481498891166443,0.43954005442588073,4,0
1495,51.7328564445984,3,7.314087390426481,0.5213889439251139,5,0
1496,41.80170052234475,1,1.0884479731280905,0.24521197488382013,4,0
1497,62.529050066578485,4,4.682643287126397,0.10206847655757048,2,1
1498,16.996117326848637,3,3.9644134237186814,0.054019350000322035,7,0
1499,97.69553268995499,4,7.240397846669672,0.8170765329830708,8,1
1500,98.75896700316426,2,7.89620925484341,0.058405899955161225,3,0
1501,72.83455426177706,2,3.7368517237415544,0.045515817062133354,8,1
1502,58.24867297097084,4,8.304643130003681,0.21805902309978983,8,1
1503,37.8574854657695,4,3.645250844544404,0.18450276628264942,6,0
1504,83.24155177362537,1,5.016937239879051,0.20445861019629388,7,0
1505,71.62580552984913,2,7.543166743127205,0.1563981346116645,2,0
1506,24.635524541040215,4,7.236282063023097,0.6582363826972707,4,0
1507,91.98344660444582,2,9.8863162508098,0.6456124922474474,2,0
1508,84.0283518630852,3,3.026449217943387,0.4296649429184221,6,0
1509,95.48199219627317,5,6.960861221856241,0.443888425178641,5,1
1510,75.3147557549524,2,6.487137174481997,0.3784764368606893,2,0
1511,65.20736763422109,2,9.235886090410268,0.16493292464028853,8,1
1512,47.6418732661557,2,2.4072592748038755,0.13990442360402144,0,0
1513,93.94556350186119,2,7.766183472282397,0.32047934181097637,9,1
1514,87.94575005503675,4,6.114417546418915,0.08698946394335706,2,1
1515,14.069680309557047,2,3.4719928280911487,0.31543604841575734,9,1
1516,12.37302770475268,2,5.269914227324567,0.3724813143237501,6,0
1517,43.881703019024464,3,4.00398937362818,0.07918075235227699,2,0
1518,82.94979977036496,2,6.213820625096148,0.16752766124063004,2,0
1519,98.854851638345,2,9.001005497331994,0.2527066913920074,1,0
1520,23.537520199317537,2,6.123744859709818,0.1278349774343418,8,1
1521,63.47176438169216,5,6.685501764939256,0.06748006363767217,3,1
1522,44.28017709679194,4,5.668730624032385,0.1310419341953244,9,1
1523,97.29229580331429,4,1.4604895580092832,0.7205110543804507,5,1
1524,85.79070308221378,4,3.0957270118848483,0.15635727291665436,1,1
1525,85.44958342400241,4,5.428015564888745,0.6348619486976429,8,1
1526,52.18238438154732,4,3.792117553702343,0.33319647356953386,6,0
1527,47.33375521038987,0,2.635872379850748,0.45263967823191,9,1
1528,34.60663647376356,1,5.537195577265945,0.2251653353895513,4,0
1529,15.073794698583441,4,3.905288141030653,0.4704690171113041,6,0
1530,87.82501386295479,1,3.3229687885607326,0.12403134395081025,3,0
1531,83.16109082170698,4,5.175868756963427,0.44431566563839997,9,1
1532,99.97459059575175,1,2.1995583227395583,0.20094709605752145,6,0
1533,99.69731533665149,2,9.349711597678667,0.1875257311542112,1,0
1534,59.988853504236474,2,8.809318881273152,0.2515807620146965,6,0
1535,79.20886736624594,1,7.368585271664818,0.3927590028822888,3,0
1536,95.02891568941853,4,1.955924448296106,0.08991902313543458,3,1
1537,86.46826516096704,7,7.982895290227237,0.1155223258179043,0,1
1538,32.26132915688779,3,8.27161595298117,0.26452582687920206,2,0
1539,50.54897217790842,4,7.9098815594290395,0.3721155585247069,4,0
1540,21.62434736363455,5,2.0256929840731703,0.34702167983064325,4,0
1541,95.86459245328501,3,6.795171613609883,0.18712721278400654,1,0
1542,64.5557171005792,2,8.508923161744587,0.373261428450588,3,0
1543,30.577852495311646,3,6.1961806109770095,0.385400960712383,0,0
1544,70.4530615965271,2,6.8176663770528005,0.17420886985329362,8,1
1545,65.63154164121062,2,5.1252713148367555,0.29301098675525467,0,0
1546,42.23464462295564,4,5.758365878956473,0.21003403823757016,5,0
1547,20.220183297966614,1,1.309391725165527,0.39042475551472744,6,0
1548,70.44158760335196,5,6.750667197759562,0.09152534073782655,2,1
1549,56.827693081341394,2,1.7330249160204327,0.1736098621322419,0,0
1550,79.50865525620753,3,4.91513134906201,0.3625175720404671,6,0
1551,56.814715100079404,6,3.6338958790066704,0.36375524218572924,2,0
1552,86.69633502866861,3,5.908851551905418,0.1912718932390342,9,1
1553,59.6716154897037,3,2.2007470197088637,0.12169411047789568,5,0
1554,60.484417438184764,7,7.224790617759863,0.29368164776626776,5,1
1555,88.89882423925106,3,8.155103832356234,0.3495692961005619,3,0
1556,46.31345795911573,1,2.4701900476884084,0.18533441328679676,5,0
1557,22.061370560557666,0,1.9388177861669393,0.1795275136936569,9,1
1558,12.590440868200508,3,2.3096393450862323,0.3584944292236964,3,0
1559,77.9623530106257,1,8.894148057086515,0.4685066703147199,7,0
1560,65.82785962181183,2,5.753703355807206,0.3787146092073212,8,1
1561,73.36717912893012,1,5.2053489640675235,0.18143931847922096,1,0
1562,29.166774535801967,3,1.9604063719211884,0.18070883961309833,6,0
1563,22.27343280280928,1,6.846004060812656,0.18157819616748677,8,1
1564,11.309019910109374,2,8.811996327055809,0.17923259377729386,8,1
1565,41.55288029259373,4,8.453672823911077,0.10702527422783023,4,0
1566,63.09259181691698,3,6.634492380827211,0.3459859915429232,0,0
1567,45.30196405897591,4,1.6775084498650625,0.26513288415612274,5,0
1568,49.37274298213561,2,2.011573244584117,0.40301583922482553,7,0
1569,91.37428250443736,2,1.443780883988422,0.16373665897506642,0,0
1570,41.34299203209703,3,3.3173129484322237,0.2638583189192982,1,0
1571,56.25905402438297,1,2.2209532044433997,0.28872783367796523,0,0
1572,80.52877114670288,2,3.3404323622719048,0.0681712306797419,4,0
1573,45.68885040891431,4,4.465522501470655,0.36501975474848986,1,0
1574,65.98780302050861,6,9.48684505664022,0.5399241691838109,9,1
1575,87.61273378720706,4,6.493384538035229,0.2584675985065914,9,1
1576,95.45685612918778,1,8.514764071146661,0.4185300298721976,3,0
1577,23.236613283613416,4,7.39316350641099,0.05501414744390903,0,0
1578,93.3928862645345,4,2.0125281747396855,0.3147944112243434,6,1
1579,54.29046637715844,1,7.62328365736554,0.08993006278747237,7,0
1580,33.24199494690625,5,3.4758899340321197,0.6892924487675052,4,0
1581,51.322218061443515,2,6.751970622952357,0.08188221165316995,1,0
1582,98.20293177569293,1,4.068657762786897,0.08482881537848014,7,0
1583,54.33562845935826,4,9.979050369381932,0.21946172363190974,0,0
1584,39.587644925875736,3,3.3719633154710005,0.031092371135975877,6,0
1585,67.00607688850532,3,3.512174236968427,0.22725692467018208,0,0
1586,31.613105690037376,6,9.376050300061586,0.20209278721418783,5,0
1587,16.827699529779753,4,1.221799641726904,0.46847425711026786,5,0
1588,21.59917497195843,9,7.270200890858772,0.3864082446910496,4,0
1589,21.52412550619952,3,7.527937516622903,0.17019716210677308,1,0
1590,23.67124241610649,2,8.527407196693595,0.16282911714008308,1,0
1591,22.49444553844691,3,9.769953795746279,0.04140745523554081,8,1
1592,67.67872703228932,2,9.780417272409872,0.35449734111840575,4,0
1593,26.369207595923033,5,1.587490818098175,0.29431314907761674,4,0
1594,41.11005549914769,4,8.396553904776123,0.06401148885377546,6,0
1595,90.71095689154106,3,6.816789402916432,0.13378273157486514,5,0
1596,52.65654762365851,5,6.826079209357821,0.5110820487911417,1,0
1597,70.08019646689245,3,2.155149339532253,0.32984701684850637,0,0
1598,25.508788408146685,1,6.85168449801088,0.42849572005357334,4,0
1599,27.30601169278037,3,9.84234322541123,0.3345522945686174,3,0
1600,13.678175463983099,7,9.206367125855023,0.11700128241395741,2,0
1601,25.20415567649481,3,4.952175947243655,0.09601089358050187,1,0
1602,35.073130512876276,2,1.359531759574849,0.18433829535021404,9,1
1603,25.93094358490721,5,4.260641410001844,0.07576722730190531,1,0
1604,17.983228038135007,2,8.437512804404998,0.49151848288819266,3,0
1605,20.857228399054073,4,7.313491913186494,0.15350555906641514,1,0
1606,51.47008912294532,1,5.134092900345608,0.17289677614981863,3,0
1607,28.570034656521326,3,1.4959138164294798,0.3902433201528081,2,0
1608,42.78428749432679,8,4.842052550409724,0.21608101052319967,8,1
1609,55.30755437693712,3,5.221224457460951,0.41454667348732543,6,0
1610,72.13553457664288,5,9.356999796047223,0.1301164906829611,2,1
1611,13.538092585698905,6,6.769774932239435,0.19101336279154535,7,0
1612,81.94693590181384,5,3.80487624989184,0.19091371035363117,8,1
1613,66.5110350541817,4,5.727864380056492,0.4443273106283876,6,1
1614,17.35831287539847,3,1.5944977703994407,0.3409578310685557,5,0
1615,88.62207616960995,4,9.75311412084763,0.1047969118137294,3,1
1616,92.87851604786319,0,4.240539117376534,0.1171897855180035,4,0
1617,15.497016386937737,8,5.3008061942182225,0.44381078965564463,7,0
1618,34.918988333248336,2,4.197555768132303,0.1479423157108346,2,0
1619,82.55811518137551,4,7.142605571045801,0.25366514027494846,1,1
1620,77.34337213452925,0,6.960089424966338,0.6217119229428879,2,0
1621,26.60689174207396,1,7.43790079476222,0.6645913867609115,6,0
1622,28.841439100303926,7,3.4132890665072875,0.5879682418729972,7,0
1623,43.34248925122438,4,3.841016330476594,0.2487528998212061,0,0
1624,53.60706866719192,5,2.1272610798658715,0.36691761304288767,6,0
1625,65.64292943772664,1,6.899589746615013,0.364422807110923,8,1
1626,43.202227561279514,5,1.358174146020873,0.1620010944168484,2,0
1627,51.62812445198331,1,6.379141019711131,0.286359788412735,2,0
1628,77.2723844320381,2,8.827262963664705,0.19587631923597457,7,0
1629,13.30148826015381,1,9.0174893346067,0.2532480207651408,3,0
1630,32.719324990961866,4,5.041339843329655,0.13239585807493112,7,0
1631,74.20146272960972,3,5.133733193917664,0.08731466035071211,4,0
1632,90.56861539184794,1,1.6927226470721561,0.38913601657164704,2,0
1633,56.05096979040995,3,7.036885228987321,0.21786626876279808,3,0
1634,57.89021367387841,2,8.39133478335561,0.19536814253421872,3,0
1635,19.645481020579844,2,3.2018954914424174,0.33679022213165083,7,0
1636,50.26711301411092,1,4.791707934700282,0.26553559971557084,5,0
1637,57.935553980952086,3,8.549554030887434,0.22225334959995144,6,0
1638,31.82234532712567,2,8.894084208960592,0.1492909456011098,8,1
1639,34.231890785444286,3,3.1886198223780333,0.2640990281252531,5,0
1640,43.95557467941604,3,5.955135710872278,0.3464905194491464,2,0
1641,11.806407799995373,5,2.7324383557224436,0.2983107625754434,2,0
1642,38.987124902486045,6,1.916908877256009,0.878563393877836,2,0
1643,29.03032062968902,3,9.200084512527617,0.20532405443596444,9,1
1644,39.474761696012315,5,8.384567538088982,0.19119082945798285,1,0
1645,20.778591863732608,2,7.840314116228565,0.23357800906393436,0,0
1646,90.14745526659054,2,1.4388968693182638,0.2738851582670634,9,1
1647,63.42332081986438,4,8.593559134392317,0.1680554627960744,0,1
1648,71.11920872300406,3,4.942396683148454,0.45154679158076894,3,0
1649,81.02541147466044,2,4.081556109662737,0.27446189832217743,2,0
1650,54.85979790361515,1,5.9182872492283884,0.05141799917428181,4,0
1651,17.82282592786813,5,1.8221791845120023,0.03218678524608391,8,1
1652,58.3395887636693,3,7.80981894417159,0.22465120370875713,7,0
1653,62.815700621879124,4,6.241915691994663,0.0049203118416235635,8,1
1654,77.0895526765897,1,2.6793108718585077,0.25731290349213237,4,0
1655,48.84935916067114,3,2.6940897979214102,0.05412448429296797,7,0
1656,21.48222725160074,4,2.658237864154068,0.03332331797206761,3,0
1657,35.539831521885205,2,1.5130214879674058,0.5365630900310587,4,0
1658,42.67740667587716,2,6.290186044345163,0.2224906151062054,2,0
1659,68.13255171984412,2,8.563133598296574,0.05996581608434402,4,0
1660,61.37004742020207,4,1.1574839258864973,0.05149202462126227,2,1
1661,42.048705330806165,5,1.441041804741462,0.5020576636285047,4,0
1662,98.78637239136818,2,6.154932490182512,0.1522904699580381,4,0
1663,64.51973374211984,2,8.375461168474471,0.04808576238800976,5,0
1664,31.350411256239504,4,3.9406500151177024,0.06981267325609891,8,1
1665,19.160422535836336,0,4.146529589269499,0.5411190772796683,0,0
1666,23.75732252658988,3,6.367118477470983,0.0724376361378188,9,1
1667,32.136195554605735,0,3.467916002117323,0.1553410283323512,5,0
1668,24.46132359336001,2,1.2394752946991572,0.2710546922893456,0,0
1669,26.79103216461752,2,7.617056662914365,0.40445915449919523,5,0
1670,35.65856518244624,1,6.630849216473078,0.342338119760638,1,0
1671,25.603623576527934,4,6.226803991500932,0.17847177226882507,7,0
1672,90.70888821637827,5,7.675157160926408,0.21378802190398627,2,1
1673,17.221037109547797,1,7.0770775380583375,0.2765347391046423,9,1
1674,57.20602506132292,4,2.8529378936048904,0.07010746719221762,5,0
1675,46.935714429069535,0,4.172329422490161,0.11368237669143239,5,0
1676,98.41407552177458,6,2.134991275107625,0.3193590706649822,3,1
1677,20.08350119512471,5,2.168713120760929,0.2730137344291678,4,0
1678,45.80700391411675,1,7.085761717208853,0.10006473982028165,1,0
1679,97.2523389947832,5,8.727400962842484,0.05058451591938615,9,1
1680,87.89564133045822,1,9.664593254750251,0.15378287178450453,9,1
1681,83.5364863854352,4,6.655124057945,0.6915522433173547,7,1
1682,33.211254434044584,2,2.6569119102486125,0.14026824491255338,9,1
1683,25.379882865105923,1,1.9508531090403762,0.14356990938174255,6,0
1684,70.17788979319879,3,8.31565874383082,0.4389729116407622,9,1
1685,93.64383902148272,3,6.208808287239993,0.08713278072436374,5,0
1686,60.10866037125368,6,6.564565189123479,0.20793306992210556,6,1
1687,61.44514205229099,0,8.033158798792384,0.3243483049903616,0,0
1688,35.19811842942558,3,7.329495049592064,0.32038124030882664,4,0
1689,79.25436398727432,5,8.51012427570487,0.5368517298040583,6,1
1690,26.833937370177104,1,1.5059251491389063,0.3427225751615964,0,0
1691,39.13113127638193,3,7.727685730718544,0.47526598593775204,1,0
1692,48.28927947547751,4,8.657674815898858,0.10534958361708871,8,1
1693,55.68493408160095,2,3.575215382124829,0.15278851400091908,2,0
1694,31.816875917357223,3,6.764025465939276,0.3044384859671909,5,0
1695,20.335314226528318,7,3.827458574532749,0.3295409504431356,6,0
1696,64.95580381974693,1,9.621739598342087,0.4223416643910749,8,1
1697,35.97674979162302,3,1.300812151919534,0.1457937263681166,4,0
1698,62.31143992803511,3,6.218135594496595,0.19027607128638993,3,0
1699,23.89264437467821,1,2.498531923445636,0.5867823820404207,1,0
1700,53.30260916693357,1,7.4099818465944285,0.16448839248953384,2,0
1701,57.93304892964273,2,2.583012550767959,0.3598611779256363,4,0
1702,14.664118314018422,2,3.1184493570852183,0.3159584906770355,1,0
1703,40.294385037452855,6,5.449337299411823,0.15303929280872922,3,0
1704,22.09732092450768,1,9.233514549971902,0.10394542045588706,0,0
1705,15.703747342549097,3,2.9054293493317376,0.10918704700574147,3,0
1706,99.09642091509507,3,2.298160190062932,0.32147354816127455,6,0
1707,39.011846047725065,4,7.830791486686276,0.1883569969763341,2,0
1708,82.88870012691714,2,5.505575791005379,0.18724093814733692,9,1
1709,32.917658928738746,3,9.206066011435942,0.1333479996054381,7,0
1710,71.33524500015363,4,2.3195310144385806,0.5527386886375736,5,1
1711,78.42050739007179,2,6.813351037207354,0.36298590143164183,5,0
1712,63.60748665470599,3,3.0959123153663355,0.3218601826146428,0,0
1713,52.441856969514255,2,2.4108438578647537,0.19433813673043937,4,0
1714,47.06568227325417,4,7.150864736415435,0.24557675109408264,2,0
1715,41.39814398886958,1,6.343161579178599,0.5106842892687654,9,1
1716,93.65762298230433,3,7.793447125260981,0.4064346961319325,0,0
1717,84.75574670089563,5,3.785163188015641,0.5436633884036163,7,1
1718,96.85242195998613,2,5.03174490743971,0.26530747433675045,6,0
1719,21.186750113699027,4,4.6492450869737665,0.20320930281584138,6,0
1720,75.77807276832799,2,9.856805175698629,0.5806342524983518,9,1
1721,94.45064111389341,1,3.630240610654491,0.19898848907055783,9,1
1722,26.310975954909413,3,3.653355145120902,0.26065971928848297,9,1
1723,15.984664063009975,4,4.190933879457466,0.2417409741231218,3,0
1724,76.70085843610532,7,6.081346731612894,0.45693059248037987,5,1
1725,61.70258018619207,4,3.270904698373707,0.3484125416532701,8,1
1726,85.76458990824449,6,9.237609463413465,0.2641057473060497,2,1
1727,22.579513896366056,4,3.3911700837963714,0.5079844529021523,8,1
1728,81.57405806739011,1,9.062341584041752,0.13029739562242879,3,0
1729,28.14645880429701,1,1.9312755728192619,0.5819605145288593,4,0
1730,24.729034857913405,7,6.909064321596871,0.6408206970310617,6,0
1731,24.783921813789366,4,9.162869665944193,0.22877693201659766,5,0
1732,83.3117248208244,3,2.518744945584066,0.27158982466254894,9,1
1733,69.86774986265802,3,9.714942640893295,0.126118667803428,7,0
1734,57.07588822922074,3,5.075950243739605,0.5011906011801922,7,0
1735,42.29474357111523,3,9.51143597596922,0.6042224182502148,7,0
1736,88.94804867317974,1,7.091380392670423,0.24170320463637987,2,0
1737,45.32005966803718,1,3.7142818288619637,0.4318537222708435,9,1
1738,83.49394955244193,3,2.6947227242539578,0.29986010989415235,5,0
1739,49.52214177131966,0,3.7336154160258945,0.15903228168709843,6,0
1740,43.92499864824168,3,1.837156683364075,0.2471017825993064,8,1
1741,51.64118071026458,3,2.294811697089968,0.2925555678002268,9,1
1742,37.12400867477279,0,1.9419439631183302,0.5197670350881435,9,1
1743,77.2848442158626,2,4.8064918936740195,0.5920456625072482,3,0
1744,55.24483510832312,1,8.160205386318278,0.4169919886930303,4,0
1745,30.89914256321356,2,2.2724519879470617,0.09152168662585619,7,0
1746,90.96171159471116,4,2.172883898551023,0.5180273853605459,0,1
1747,44.55020992358903,4,6.790860545655977,0.5741454314261404,5,0
1748,58.919757500258974,1,2.7746468377125963,0.1027586596107293,3,0
1749,91.58248998680922,3,1.8784903429809243,0.10079080886657169,4,0
1750,66.18141963225929,3,2.5016372038501986,0.35503851269165476,4,0
1751,20.520823663752765,2,9.313582562890986,0.5111443903362318,1,0
1752,94.58489112521276,2,8.393241274985717,0.4435598292748708,7,0
1753,66.49372477642761,3,4.186581061195847,0.11273479814781512,1,0
1754,40.14150531913775,2,6.9023869059465355,0.2855003454385279,3,0
1755,22.534486539704854,3,5.835481063012343,0.1954686869394282,4,0
1756,81.46226703432664,2,7.094118371343075,0.12094438485985363,0,0
1757,65.80654803356622,1,7.1440403721648345,0.28292642456157396,5,0
1758,58.01149827786894,0,6.658606135539936,0.5686468218370851,1,0
1759,90.45033247458619,3,3.3949123168357773,0.39513790220363915,4,0
1760,80.97374901020777,4,1.351057786865363,0.05106486657671179,5,1
1761,23.650739175947606,4,5.10010103791098,0.0680518408495597,7,0
1762,38.05498610159934,3,9.018764962216334,0.25235906725072066,8,1
1763,32.36402258330192,3,6.125475326667183,0.32815447052001956,5,0
1764,76.95516633154092,6,8.491519375317171,0.3544594748800756,4,1
1765,13.017919126220145,4,9.924619086651052,0.2803494157542712,3,0
1766,61.29007163841849,4,2.4725458372444864,0.07413288123311607,1,1
1767,78.62128171666215,5,7.225998752277841,0.019651320521065913,1,1
1768,88.90890730855745,1,7.068642163300222,0.09530760335006327,6,0
1769,40.78735738443167,4,9.819599026224505,0.21793913708145057,4,0
1770,83.91315742048116,2,9.870406605575203,0.6152278402857084,6,0
1771,19.95685632596865,4,7.1801075055171655,0.23815077954656902,0,0
1772,86.18070625610663,5,3.1925331278397486,0.07151575407876842,0,1
1773,21.473979609878416,2,8.187002543175392,0.45824669652718414,4,0
1774,45.755856150433054,4,1.963262207899343,0.45938283732572094,1,0
1775,81.75658292015983,1,8.026293737544659,0.2084303156399907,7,0
1776,23.49256846138964,2,9.191765117302268,0.2651424502406034,2,0
1777,30.632625570937734,4,4.4455005529159175,0.19446860955434983,0,0
1778,75.00273115537597,1,6.675717654847724,0.2363090391706795,1,0
1779,74.80328828914669,1,4.871284588871436,0.5952198966105512,9,1
1780,67.70328695967676,0,4.939885494893156,0.20981339610654143,9,1
1781,72.455360002039,3,3.7933380019730807,0.11477543962969201,6,0
1782,58.84519990128366,3,7.859166584052922,0.28216284812748205,5,0
1783,32.66191530162575,4,9.425589077498547,0.2518561286520874,7,0
1784,41.11263941535275,2,9.46675773311015,0.12930590514841245,6,0
1785,26.34379451212831,3,2.5730315638744043,0.08622655286824286,9,1
1786,91.76055052002656,6,8.872692846909095,0.46049825225575997,7,1
1787,62.50526152895084,2,7.6368829728440994,0.24770294310717525,2,0
1788,46.07662750872759,2,3.2755366062126035,0.17205402875079787,5,0
1789,51.58052232797194,2,1.605561516293631,0.3324860812521394,6,0
1790,95.25550056506339,4,3.4119754019594017,0.6723753591692867,9,1
1791,23.801626280447216,1,9.20987413103373,0.2775077881023355,0,0
1792,62.76068488151175,4,6.6986080740619505,0.20320327341014577,0,1
1793,55.52998109960194,3,7.489491948080847,0.27980021225041646,6,0
1794,65.0308811891183,3,3.314371159981863,0.26711304169147154,2,0
1795,11.629916543875646,5,7.474493400173382,0.37887036587175155,2,0
1796,88.49115180497364,3,1.2530935565013137,0.4149859214662624,4,0
1797,93.89064542352511,1,4.377892111957124,0.1223576653895194,5,0
1798,60.861986523028804,1,6.640780136880981,0.6141735284544356,1,0
1799,72.6985741489203,3,2.3148690898718822,0.3348850765399721,2,0
1800,93.02494430595661,5,8.407032170022413,0.4144075415594895,5,1
1801,73.65147708820588,4,3.1152816893072677,0.4556231760720174,2,1
1802,23.72851386228352,2,6.8705300153660165,0.1839657384019185,4,0
1803,61.86595241501318,7,4.646774283177967,0.440873528644886,8,1
1804,64.60435417445703,0,6.364392359298825,0.1325286630890253,2,0
1805,48.17176041721474,4,1.967054973660173,0.05810812048726317,5,0
1806,76.27998120622506,2,1.1522151992944658,0.16074659568339153,4,0
1807,94.09303132921134,3,9.186079846422711,0.10683727767680623,4,0
1808,93.30116616160987,1,3.426670078904645,0.18860825837413925,5,0
1809,50.57554342637189,3,8.377093025024132,0.42799584721978085,5,0
1810,20.19142412566797,1,9.994152704249801,0.2702327702751874,0,0
1811,98.63570790661011,3,2.9028813219902005,0.031706199045853624,8,1
1812,85.50082778013407,6,3.3865366706502003,0.5675829440984136,4,1
